TARGET_B,CONTROL_NUMBER,MONTHS_SINCE_ORIGIN,IN_HOUSE,PEP_STAR,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_AVG_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LAST_GIFT_AMT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT
0,60271,17,0,0,F,1,20,1,1,16,6,14,20,1,20,0,20,16,16
0,60279,17,0,0,N,2,15,2,2,17,8,19,30,2,15,10,20,17,21
1,60313,125,0,1,S,3,10,5,2,15,30,72,369,24,15.38,15,10,15,116
0,60334,17,0,0,N,2,17.5,2,1,16,7,19,35,2,17.5,15,25,16,20
0,60337,29,0,1,A,3,6,4,2,15,9,21,24,4,6,7,6,15,27
1,60360,89,0,1,S,3,12.14,7,7,22,25,63,245,22,11.14,17,10,22,85
0,60372,137,0,0,A,1,12.5,2,1,16,27,62,64,9,7.11,13,15,16,116
0,60373,137,0,1,S,2,11.67,3,2,23,30,66,79,11,7.18,10,10,23,129
0,60381,29,0,0,A,1,17.5,2,2,21,11,25,35,2,17.5,15,25,21,29
0,60385,65,0,0,A,1,14.5,2,1,24,17,41,56,5,11.2,10,15,24,56
0,60390,89,0,1,A,1,20,3,3,21,26,62,136,9,15.11,15,25,21,81
0,60392,113,0,1,S,2,10,3,2,17,27,71,110,14,7.86,8,10,17,113
0,60401,17,0,0,F,1,20,1,1,16,6,14,20,1,20,0,20,16,16
0,60410,41,0,0,A,4,11,5,2,19,17,43,103,10,10.3,9,12,19,44
0,60417,77,0,1,S,4,8.13,8,4,17,24,61,127,18,7.06,6,10,17,74
0,60423,113,0,1,A,2,7.33,3,2,15,24,67,100,19,5.26,7,10,15,113
0,60452,77,0,1,A,4,4.8,5,2,16,20,53,58,12,4.83,3,3,15,76
0,60464,29,0,0,A,1,20,2,2,22,9,23,40,2,20,0,20,22,29
0,60476,113,0,1,S,2,15,2,1,19,24,62,98,14,7,13,15,19,104
1,60477,17,0,0,F,1,15,1,1,16,5,13,15,1,15,0,15,16,16
1,60490,113,0,1,A,1,45,1,0,19,26,66,208,12,17.33,43,45,19,113
0,60506,101,0,1,A,1,29,1,0,18,22,52,74,5,14.8,24,29,18,93
0,60507,101,0,0,A,2,38.33,3,1,15,28,64,180,7,25.71,45,50,15,100
1,60512,137,0,0,A,1,50,1,0,32,29,70,208,10,20.8,40,25,18,102
0,60524,41,0,0,A,3,9.25,4,2,17,15,35,42,5,8.4,5,10,17,44
1,60526,65,0,1,A,4,6,7,4,16,16,42,55,10,5.5,3,6,16,57
0,60533,101,0,0,A,2,11.67,3,1,17,23,58,75,8,9.38,10,15,17,97
0,60542,41,0,0,A,2,23.33,3,2,17,14,34,75,4,18.75,35,10,17,40
0,60555,41,0,0,A,1,17,2,0,18,13,32,44,3,14.67,8,18,18,41
0,60563,137,0,1,A,1,15,1,0,18,29,68,107,12,8.92,12,15,18,126
1,60571,29,0,1,A,3,10.5,4,3,17,10,26,42,4,10.5,10,12,17,29
0,60581,65,0,0,A,2,12.5,4,1,19,21,48,105,8,13.13,15,10,19,56
0,60603,41,0,0,A,1,15,2,1,26,14,33,35,3,11.67,15,20,26,43
0,60605,41,0,0,A,2,21.67,3,2,16,16,38,87,5,17.4,15,20,16,43
0,60610,89,0,0,A,1,25,2,2,18,24,58,160,6,26.67,15,25,18,80
0,60615,113,0,0,A,1,21.5,2,0,18,23,59,89,5,17.8,20,30,18,104
0,60638,41,0,0,A,4,7,5,2,17,16,36,52,8,6.5,3,6,17,44
0,60657,125,0,0,A,1,60,1,0,18,29,67,291,8,36.38,49,60,18,114
0,60658,125,0,0,E,1,17,1,1,17,17,30,42,4,10.5,12,17,17,77
0,60659,137,0,1,A,1,15,2,1,17,25,58,73,8,9.13,10,15,17,126
0,60660,137,0,1,S,4,12.8,5,4,17,27,67,121,16,7.56,17,5,17,122
1,60684,89,0,0,A,1,16.5,2,1,19,23,56,104,8,13,15,20,19,86
1,60694,113,0,1,A,1,27.5,2,2,21,29,68,187,9,20.78,25,30,21,112
0,60697,17,0,0,F,1,20,1,1,17,6,15,20,1,20,0,20,17,17
1,60708,53,0,1,S,4,3.2,10,5,15,17,43,53,17,3.12,2,3,15,53
1,60738,41,0,1,S,4,5.67,6,2,19,14,32,42,8,5.25,4,7,19,40
0,60747,89,0,1,S,1,15,1,0,27,22,54,99,10,9.9,15,20,18,78
0,60755,113,0,0,A,1,22.5,2,2,18,26,55,86,6,14.33,22,25,18,105
0,60764,137,0,1,A,1,14,1,0,26,28,70,174,26,6.69,12,14,26,130
0,60810,137,0,1,S,3,5.5,6,5,17,30,65,89,25,3.56,6,3,17,122
0,60828,101,0,1,A,3,11,4,4,21,26,66,156,17,9.18,8,11,21,93
1,60859,113,0,1,S,4,6.5,8,7,16,21,51,78,15,5.2,7,7,16,105
0,60861,137,0,0,A,1,40,1,0,26,28,70,143,8,17.88,37,40,26,120
1,60884,41,0,0,A,4,16.8,5,2,16,12,35,89,6,14.83,15,20,16,45
0,60885,41,0,0,A,3,9.2,5,3,15,16,38,63,8,7.88,6,10,15,44
1,60897,101,0,1,S,4,3.29,7,6,18,24,55,87,27,3.22,2,5,18,93
0,60902,17,0,0,F,1,15,1,1,17,5,13,15,1,15,0,15,17,17
0,60907,17,0,0,F,1,15,1,1,18,5,12,15,1,15,0,15,18,18
0,60922,89,0,1,S,4,8.75,4,2,19,26,65,160,21,7.62,7,5,18,88
0,60934,29,0,1,A,2,10,3,2,20,11,25,30,3,10,15,20,20,33
0,60940,77,0,0,A,1,20,1,0,26,15,42,57,4,14.25,15,20,26,74
0,60941,77,0,1,A,1,15,2,0,18,23,55,90,8,11.25,10,15,18,75
0,60943,101,0,1,A,1,9,2,0,18,25,60,80,18,4.44,8,10,18,93
0,60965,29,0,0,A,1,20,2,2,22,9,21,40,2,20,0,20,22,28
0,60977,137,0,1,S,2,10,3,1,19,29,61,112,16,7,5,10,19,129
0,60980,17,0,0,F,1,15,1,1,21,5,13,15,1,15,0,15,21,21
0,61004,113,0,1,A,3,7.67,3,2,17,24,59,62,9,6.89,7,5,17,102
1,61026,17,0,0,F,1,20,1,1,16,6,15,20,1,20,0,20,16,16
0,61028,17,0,0,N,3,10,2,2,17,8,19,25,3,8.33,5,10,17,20
0,61038,65,0,0,A,1,14.67,3,0,26,18,44,67,6,11.17,15,18,26,57
0,61039,65,0,0,A,2,12.25,4,1,15,20,50,85,10,8.5,17,9,15,63
0,61040,65,0,0,A,1,22.5,2,0,19,21,56,114,8,14.25,20,25,19,65
0,61055,137,0,1,A,1,8.5,2,0,21,31,75,113,21,5.38,6,10,21,126
0,61068,17,0,0,F,2,53,1,1,16,6,15,103,2,51.5,3,50,15,16
0,61078,41,0,1,S,4,8.75,8,5,18,15,37,119,15,7.93,5,10,18,40
1,61108,29,0,1,A,4,7.2,5,2,16,11,28,36,5,7.2,5,8,16,33
0,61117,65,0,0,A,1,15,2,2,20,18,47,66,5,13.2,5,15,20,65
0,61118,77,0,0,A,2,15,2,1,16,16,39,45,5,9,17,20,16,67
0,61139,137,0,1,S,4,7.86,7,4,16,31,76,285.07,40,7.13,9.93,5,16,130
0,61144,17,0,0,F,1,28,1,1,16,6,14,28,1,28,0,28,16,16
0,61160,29,0,0,A,1,12.5,2,2,16,9,22,25,2,12.5,15,20,16,29
0,61173,53,0,1,A,1,26.67,3,2,26,18,47,205,9,22.78,20,27,26,53
1,61191,137,0,1,S,3,5.67,3,1,15,17,47,125,19,6.58,7,5,15,126
0,61206,17,0,0,F,1,20,1,1,16,6,14,20,1,20,0,20,16,16
0,61210,29,0,0,N,3,7.5,2,1,15,6,11,20,3,6.67,5,5,15,23
0,61211,29,0,0,A,2,16.67,3,2,18,11,26,50,3,16.67,15,25,18,30
0,61212,29,0,1,A,3,13,4,3,16,12,28,62,5,12.4,6,14,16,29
0,61220,65,0,0,A,1,20.5,2,2,24,18,42,81,5,16.2,20,25,24,57
0,61222,65,0,0,A,1,15,2,1,21,17,47,66,5,13.2,6,16,21,63
1,61232,137,0,1,A,1,10,1,1,21,28,75,185.07,20,9.25,15.93,10,21,124
0,61244,17,0,0,F,1,15,1,1,17,5,13,15,1,15,0,15,17,17
0,61256,29,0,0,A,1,25,3,1,18,13,30,75,3,25,20,35,18,33
0,61270,65,0,0,A,1,31,1,0,25,19,51,122,5,24.4,21,31,25,64
1,61275,77,0,1,A,2,9.5,4,4,15,22,56,84,11,7.64,9,12,15,69
0,61281,89,0,1,S,3,9.67,3,0,15,21,56,78,11,7.09,8,9,15,81
0,61282,89,0,1,A,2,13.67,3,2,18,20,57,74,8,9.25,17,10,18,81
0,61297,113,0,1,A,2,12.17,6,3,15,27,64,128,14,9.14,15,10,15,112
0,61298,113,0,1,A,1,16.67,3,3,23,28,71,240,14,17.14,15,10,23,113
1,61338,77,0,1,S,3,5.4,5,3,19,22,55,77,15,5.13,4,5,19,75
0,61353,17,0,0,F,1,15,1,0,16,5,13,15,1,15,0,15,16,16
0,61363,77,0,0,A,1,17,1,0,26,14,39,33,3,11,12,17,26,66
0,61372,41,0,1,A,2,9,5,3,15,14,34,62,8,7.75,10,15,15,40
0,61380,137,0,1,S,3,6.2,5,2,15,28,61,73,14,5.21,7,10,15,124
0,61405,41,0,0,A,1,15.5,2,0,18,12,32,36,3,12,15,20,18,45
0,61407,53,0,1,S,4,11.67,6,3,19,17,44,99,10,9.9,10,10,17,52
0,61413,17,0,0,F,1,15,1,1,17,3,8,15,1,15,0,15,17,17
1,61421,65,0,0,A,1,18.5,2,0,18,14,40,103,6,17.17,11,20,18,63
1,61423,89,0,0,A,2,13,2,0,15,13,39,43,5,8.6,10,11,15,80
0,61438,29,0,0,N,3,7.33,3,1,17,9,22,22,3,7.33,5,10,17,24
1,61480,29,0,0,A,1,12.5,2,2,21,10,27,25,2,12.5,5,15,21,33
0,61483,41,0,1,A,3,6.67,3,3,16,13,37,28,5,5.6,7,5,16,45
1,61488,137,0,1,S,2,7.83,6,4,24,31,77,140.5,26,5.4,8,10,24,122
0,61492,41,0,0,A,1,15,2,1,24,13,32,42,4,10.5,15,20,24,41
0,61510,29,0,0,N,3,8,2,2,18,7,16,21,3,7,5,5,16,23
0,61533,29,0,0,A,1,13,2,2,23,9,22,26,2,13,6,16,23,28
1,61536,29,0,0,A,1,12.5,2,1,18,9,23,25,2,12.5,5,15,18,33
0,61551,101,0,1,S,4,5.8,5,3,19,23,61,93,17,5.47,7,10,17,93
0,61574,41,0,0,A,4,10.75,4,4,17,14,35,64,7,9.14,10,10,15,41
0,61584,77,0,0,A,1,15,1,0,19,16,40,46,4,11.5,10,15,19,72
1,61586,89,0,1,A,1,15,2,0,18,19,56,101,8,12.63,5,15,18,81
0,61598,137,0,1,S,3,12,5,5,21,33,79,335,22,15.23,25,15,21,128
0,61601,17,0,0,E,1,15,1,0,15,3,9,15,1,15,0,15,15,15
0,61614,41,0,1,A,1,20,3,1,19,17,41,120,7,17.14,10,20,19,44
0,61616,65,0,0,A,1,15,1,0,26,17,44,52,4,13,5,15,26,56
0,61620,77,0,1,A,1,17.5,2,1,18,23,69,83,9,9.22,17,15,18,75
0,61626,137,0,1,S,4,6.25,4,3,21,28,66,190,30,6.33,6,6,18,129
0,61630,29,0,0,N,3,11.33,3,2,18,9,22,34,3,11.33,2,12,18,24
0,61632,41,0,0,A,1,18.5,2,0,19,13,33,42,3,14,25,30,19,44
0,61652,17,0,0,E,1,20,1,0,15,4,10,20,1,20,0,20,15,15
0,61658,29,0,0,N,4,12.67,3,2,16,9,25,43,4,10.75,15,11,16,24
0,61685,137,0,1,S,4,12.5,4,2,15,33,77,210,23,9.13,17,20,15,126
1,61693,41,0,0,A,2,11,3,1,21,13,28,36,4,9,12,15,21,41
0,61711,17,0,0,N,4,10.67,3,1,16,7,21,44,5,8.8,7,6,15,20
1,61745,29,0,0,A,1,17.5,2,0,18,9,21,35,2,17.5,5,20,18,28
1,61750,137,0,1,S,3,10.4,5,5,16,31,76,181,22,8.23,9,10,16,120
0,61754,113,0,0,A,2,10.5,4,2,15,25,61,91,13,7,10,10,15,113
0,61762,53,0,1,A,1,20,1,1,17,16,40,42,5,8.4,15,20,17,53
0,61772,137,0,1,A,1,7.5,2,1,15,29,65,66,18,3.67,8,10,15,122
0,61776,17,0,0,F,1,15,1,1,16,5,13,15,1,15,0,15,16,16
0,61786,89,0,0,A,4,15,6,5,19,16,41,152,12,12.67,15,10,18,86
0,61791,137,0,1,S,2,20.67,3,2,21,31,68,189,18,10.5,27,32,21,129
1,61805,137,0,1,S,4,3.17,6,4,18,23,55,42,16,2.63,4,5,18,117
1,61808,17,0,0,F,1,20,1,0,20,5,15,20,1,20,0,20,20,20
0,61855,89,0,0,A,3,22.5,2,1,18,22,57,131,9,14.56,20,25,18,81
0,61867,89,0,0,A,1,22,2,1,16,16,37,74,6,12.33,17,22,16,79
0,61874,137,0,1,A,1,16.2,5,3,19,32,75,166,12,13.83,20,21,19,124
0,61901,113,0,1,A,2,20,1,0,22,28,71,150,15,10,15,15,18,113
0,61908,17,0,0,F,1,20,1,1,21,6,15,20,1,20,0,20,21,21
0,61911,29,0,0,N,1,15,1,0,25,7,17,15,1,15,0,15,25,25
0,61922,65,0,0,A,2,13.67,3,2,18,19,48,69,7,9.86,10,15,18,63
0,61923,77,0,1,A,1,14,2,0,21,18,48,68,6,11.33,10,15,21,68
1,61933,29,0,0,A,1,20,2,1,19,9,22,40,2,20,0,20,19,29
0,61941,29,0,0,A,1,25,2,2,22,12,29,50,2,25,0,25,22,33
0,61953,17,0,0,N,2,5,1,1,21,8,19,20,2,10,10,15,17,21
0,61955,29,0,0,N,1,20,1,1,24,6,16,20,1,20,0,20,24,24
1,61962,53,0,1,S,2,15.25,4,3,25,19,45,152,12,12.67,11,16,25,52
0,61969,113,0,1,S,3,13,3,1,19,29,76,206,23,8.96,12,10,18,111
0,61972,137,0,0,A,1,15,2,1,20,31,67,91,10,9.1,11,16,20,125
0,61975,29,0,0,N,3,7.67,3,2,17,9,20,23,3,7.67,6,11,17,24
0,61988,77,0,1,A,1,25,1,0,18,21,53,70,5,14,20,25,18,73
0,61989,137,0,1,S,2,8.67,3,1,18,29,70,106,17,6.24,8,10,18,125
0,61997,29,0,1,N,4,7.75,4,3,16,9,23,31,4,7.75,6,8,16,24
0,62026,29,0,0,A,1,15,2,1,21,7,20,30,2,15,10,20,21,32
0,62046,17,0,0,F,1,25,1,1,17,6,14,25,1,25,0,25,17,17
1,62056,113,0,1,S,3,7,3,2,17,25,65,74,16,4.63,4,7,17,113
0,62063,29,0,1,A,4,5,4,2,17,11,28,31,6,5.17,1,5,17,31
0,62065,41,0,1,S,4,6,5,3,19,12,28,44,8,5.5,3,6,17,40
0,62083,89,0,1,A,1,17,2,0,17,24,59,88,8,11,13,18,17,88
1,62084,65,0,1,S,2,14.5,2,1,18,22,58,161,12,13.42,10,14,18,65
0,62094,17,0,0,F,1,15,1,1,17,5,13,15,1,15,0,15,17,17
0,62107,17,0,0,F,1,15,1,1,16,5,13,15,1,15,0,15,16,16
0,62111,41,0,1,A,3,9.8,5,2,18,14,31,54,6,9,15,20,18,39
0,62115,101,0,1,S,3,9.75,4,1,16,27,68,114,17,6.71,8,10,16,105
0,62117,125,0,1,A,1,11.5,2,1,26,26,63,107,14,7.64,9,11,26,125
0,62118,137,0,1,A,1,16,2,1,26,30,73,151,14,10.79,12,17,26,126
0,62119,137,0,1,S,2,20,2,1,16,31,73,135,15,9,17,20,16,127
0,62133,29,0,0,N,2,17.5,2,1,15,7,19,35,2,17.5,15,25,15,23
0,62135,101,0,0,A,1,23.5,2,2,22,23,53,119,8,14.88,16,26,22,92
0,62136,101,0,1,A,1,20,2,0,19,17,47,118,9,13.11,15,20,19,93
0,62152,137,0,1,S,3,10.5,4,2,18,30,76,132,16,8.25,7,10,18,130
0,62165,17,0,0,F,1,25,1,1,21,7,16,25,1,25,0,25,21,21
0,62166,29,0,0,A,2,14,2,1,21,10,27,34,3,11.33,9,6,18,32
0,62171,137,0,1,A,1,20,3,1,25,30,67,166,10,16.6,25,20,25,127
0,62180,29,0,0,A,1,10,2,1,26,10,24,20,2,10,10,15,26,32
0,62202,29,0,0,N,1,50,1,1,23,9,21,50,1,50,0,50,23,23
0,62209,137,0,1,S,3,7.33,6,3,19,32,80,187,23,8.13,7,9,19,112
0,62225,29,0,0,A,1,12.33,3,3,23,10,21,37,3,12.33,5,15,23,33
1,62232,53,0,0,A,3,17,3,1,16,16,39,73,5,14.6,10,17,16,51
0,62238,113,0,1,S,4,4.75,4,3,21,27,71,74,21,3.52,4,5,20,104
0,62239,101,0,1,S,3,13.75,4,3,21,28,72,194,18,10.78,11,15,21,105
0,62240,113,0,1,A,1,12.5,4,3,21,30,68,172,17,10.12,12,15,21,113
0,62247,29,0,1,N,3,7.33,3,2,16,8,21,22,3,7.33,5,10,16,24
0,62249,29,0,0,A,1,10,2,1,23,7,17,20,2,10,10,15,23,28
0,62265,137,0,1,S,2,19,4,1,18,32,75,184,17,10.82,23,25,18,128
0,62270,29,0,0,A,1,12.5,2,0,26,9,22,25,2,12.5,5,15,26,30
0,62275,89,0,1,A,1,22.5,2,2,25,23,57,130,8,16.25,20,25,25,79
0,62279,137,0,0,A,2,20.67,3,1,18,31,70,202,11,18.36,15,22,18,123
0,62281,29,0,0,N,2,17.5,2,2,18,9,16,35,2,17.5,5,15,18,22
0,62286,113,0,1,S,2,15.25,4,1,18,29,67,154,12,12.83,6,15,18,104
0,62288,137,0,1,A,2,11.25,4,2,15,30,67,112,14,8,10,10,15,121
1,62295,41,0,1,S,2,27.67,3,3,17,16,39,153,6,25.5,10,30,17,44
1,62311,65,0,0,A,3,12.25,4,0,15,14,37,66,7,9.43,8,12,15,57
0,62336,89,0,1,A,1,25,2,1,25,26,62,165,8,20.63,15,25,25,86
1,62349,29,0,0,A,2,30,3,3,22,12,30,90,3,30,15,35,22,33
0,62362,65,0,1,S,2,20,3,2,16,18,44,82,6,13.67,15,20,16,57
0,62374,17,0,0,F,1,25,1,0,16,6,13,25,1,25,0,25,16,16
1,62378,17,0,0,F,1,15,1,0,20,5,12,15,1,15,0,15,20,20
0,62384,41,0,0,A,1,12.5,2,0,18,13,31,35,4,8.75,10,15,18,40
0,62393,113,0,1,A,1,20,3,2,24,29,75,169,15,11.27,15,20,24,111
1,62400,137,0,1,S,4,3.33,6,4,15,29,68,92,27,3.41,6,3,15,123
0,62417,29,0,0,A,2,30,3,2,18,12,31,100,4,25,40,50,18,32
0,62426,53,0,1,A,3,7,4,1,19,15,38,35,6,5.83,8,10,19,53
0,62457,29,0,0,N,1,15,1,1,23,6,17,15,1,15,0,15,23,23
0,62463,41,0,0,A,2,12.75,4,3,23,16,37,88,8,11,10,15,23,43
0,62482,125,0,1,S,2,10,2,0,20,25,58,98,12,8.17,7,10,20,124
0,62499,89,0,1,A,1,25,2,1,22,26,70,200,10,20,25,25,22,88
0,62504,101,0,1,A,1,15,1,0,18,21,56,72,7,10.29,10,15,18,93
0,62506,17,0,0,N,2,12.5,2,1,16,7,17,25,2,12.5,5,15,16,21
0,62561,41,0,0,A,2,28,4,2,18,14,35,112,4,28,7,25,18,36
0,62568,53,0,1,A,1,20,1,1,21,16,39,47,4,11.75,13,20,21,50
1,62585,29,0,0,E,1,14,2,1,15,4,14,28,2,14,22,25,15,29
0,62608,29,0,1,A,3,25,4,2,20,10,25,100,4,25,30,32,20,28
0,62610,29,0,0,A,4,6,5,2,18,10,24,35,6,5.83,5,5,18,31
0,62613,29,0,1,S,3,5.6,5,2,20,11,26,28,5,5.6,7,5,20,33
0,62624,29,0,0,A,3,24.25,4,2,20,12,32,97,4,24.25,7,25,20,32
0,62626,77,0,1,S,3,12,2,2,21,21,56,149,13,11.46,11,10,18,67
0,62629,113,0,0,A,3,9.75,4,2,19,28,66,110,12,9.17,9,10,19,113
0,62665,65,0,0,A,1,16.5,2,2,18,18,50,69,5,13.8,8,15,18,65
0,62686,137,0,1,A,1,16.5,2,0,17,28,69,124,15,8.27,15,20,17,122
0,62687,77,0,0,A,3,8.67,3,1,15,18,51,76,9,8.44,10,7,15,69
0,62688,137,0,1,S,2,17,2,0,26,33,74,178,16,11.13,14,15,18,124
0,62689,137,0,1,S,2,15,3,2,19,33,76,224,17,13.18,15,15,19,122
0,62693,41,0,1,A,1,10,3,2,16,14,32,35,4,8.75,15,20,16,44
0,62699,137,0,1,S,4,3.29,7,3,16,31,75,81,24,3.38,3,2,16,128
0,62700,29,0,1,A,4,6,6,5,17,13,33,42,8,5.25,7,5,17,33
1,62704,41,0,0,A,3,11.5,4,3,21,14,34,51,5,10.2,8,13,21,45
0,62706,113,0,1,A,4,14.5,4,1,15,20,57,112,11,10.18,18,10,15,105
0,62714,77,0,0,A,1,24,2,1,24,17,48,80,4,20,14,24,24,76
0,62718,53,0,0,A,3,7.4,5,5,21,18,42,67,9,7.44,8,2,21,53
1,62721,137,0,1,S,4,7.57,7,5,15,32,73,160,25,6.4,7,9,15,129
0,62722,29,0,0,A,1,17.5,2,2,21,9,22,35,2,17.5,5,20,21,29
1,62741,101,0,1,S,3,10.5,4,2,18,26,71,170,20,8.5,9,12,18,93
0,62742,137,0,1,S,4,5.56,9,5,17,29,68,135,31,4.35,5,5,17,101
0,62745,29,0,0,N,1,15,1,1,23,5,13,15,1,15,0,15,23,23
0,62752,137,0,1,S,3,11.17,6,3,24,32,68,130,18,7.22,12,9,24,130
0,62758,137,0,1,S,2,12,4,3,21,32,74,150,21,7.14,17,20,21,122
0,62759,77,0,0,A,3,6,3,1,16,19,52,54,14,3.86,7,10,16,77
1,62760,137,0,1,S,3,4.33,3,3,16,27,71,74,20,3.7,3,5,16,127
0,62764,29,0,1,S,3,10.5,4,2,19,13,30,57,5,11.4,11,15,16,32
0,62767,65,0,0,L,1,15,2,1,15,16,34,65,6,10.83,12,15,15,62
0,62776,41,0,0,A,1,25,1,1,23,16,36,76,4,19,21,25,23,44
1,62786,65,0,1,S,4,11.17,6,3,19,20,51,140,17,8.24,9,7,19,64
1,62795,29,0,1,A,2,20,3,2,15,11,24,80,4,20,0,20,15,28
0,62806,29,0,0,A,4,6.8,5,1,16,9,24,34,5,6.8,3,8,16,30
0,62817,137,0,1,S,3,5.2,5,4,16,32,82,129,26,4.96,5,5,16,130
0,62824,17,0,0,F,2,18,1,1,16,5,14,24,2,12,12,6,15,16
0,62827,17,0,0,N,3,10,3,1,15,7,18,30,3,10,0,10,15,21
0,62852,41,0,0,A,1,17.5,2,0,27,12,32,45,3,15,10,20,27,45
0,62875,41,0,1,A,4,5,9,4,19,14,32,48,10,4.8,3,5,19,35
0,62884,65,0,1,A,3,15.25,4,3,18,21,54,119,10,11.9,15,17,18,65
0,62891,17,0,0,F,1,15,1,1,17,5,13,15,1,15,0,15,17,17
0,62899,29,0,0,A,4,10.83,6,2,18,12,28,65,6,10.83,10,15,18,32
0,62901,41,0,0,A,4,10.6,5,2,15,13,30,58,6,9.67,7,10,15,37
0,62902,41,0,0,A,1,18,2,1,18,14,34,41,3,13.67,20,25,18,44
0,62909,65,0,0,A,1,20,1,0,26,18,43,97,6,16.17,10,20,26,56
0,62917,89,0,1,A,1,16,1,0,19,23,58,106.5,10,10.65,11,16,19,77
0,62924,125,0,1,S,3,7.2,5,3,20,32,72,118,20,5.9,9,9,20,125
0,62925,137,0,1,A,3,5.25,4,3,15,26,60,43,14,3.07,9,5,15,126
0,62927,137,0,1,S,2,9.5,4,2,20,19,48,98,14,7,5,8,20,123
1,62928,137,0,1,A,1,15,1,1,19,26,73,211,23,9.17,12,15,19,128
1,62932,41,0,1,A,4,8.6,5,3,17,11,29,48,6,8,10,5,17,41
0,62960,65,0,0,A,3,6.2,5,3,16,17,42,43,8,5.38,7,10,16,57
0,62961,65,0,1,A,2,12.67,3,3,20,13,31,41,4,10.25,12,14,20,53
0,62962,77,0,1,A,1,15,1,0,18,21,53,70,11,6.36,13,15,18,68
0,62966,77,0,1,S,3,9.25,4,3,21,23,60,132,17,7.76,9,10,21,76
0,62998,77,0,1,A,3,11.25,4,3,15,19,51,65,7,9.29,7,12,15,69
1,63000,17,0,0,F,1,20,1,0,20,5,16,20,1,20,0,20,20,20
0,63021,113,0,0,A,2,12,2,1,19,25,59,84,10,8.4,10,11,19,113
0,63023,137,0,1,S,3,9.67,6,3,16,29,67,97,13,7.46,8,10,16,129
0,63039,17,0,0,F,1,15,1,1,20,6,16,15,1,15,0,15,20,20
0,63045,29,0,0,A,3,11.67,3,0,18,11,25,45,4,11.25,15,10,18,27
0,63085,29,0,0,A,2,25,2,1,21,10,25,56,3,18.67,24,6,19,32
0,63091,53,0,1,A,1,45,3,2,18,18,47,162,6,27,95,100,18,52
1,63104,137,0,1,A,1,26.33,3,3,16,34,75,192,15,12.8,29,32,16,127
0,63106,125,0,1,A,2,9.75,4,2,15,27,57,89,17,5.24,13,16,15,125
1,63107,125,0,1,S,4,7.33,9,6,18,32,70,142,30,4.73,9,8,18,122
0,63112,137,0,1,A,1,10,3,3,21,31,70,123,20,6.15,8,10,21,124
1,63113,137,0,1,S,3,5.17,6,5,20,34,80,172,32,5.38,8,5,20,129
0,63114,137,0,1,A,1,13.5,2,2,16,34,78,200,22,9.09,13,15,16,128
0,63123,113,0,0,A,1,22.5,2,0,24,29,68,170,11,15.45,20,25,24,104
1,63135,113,0,1,S,4,5,6,3,17,27,71,87,20,4.35,3,5,17,104
0,63140,137,0,1,A,1,10,1,0,26,28,66,147,15,9.8,7,10,26,120
0,63147,65,0,1,S,2,18.5,4,3,17,21,56,143,12,11.92,17,20,17,65
0,63155,137,0,1,S,2,5.75,4,0,18,27,66,62,17,3.65,8,10,18,128
0,63161,41,0,0,A,4,15,5,3,18,14,35,80,6,13.33,15,10,18,41
0,63185,65,0,1,S,3,4.4,5,1,15,20,48,61,16,3.81,7,3,15,65
0,63186,113,0,1,A,2,11,2,0,17,27,63,82,11,7.45,9,12,17,101
0,63195,29,0,0,A,1,9,2,1,26,9,24,18,2,9,12,15,26,30
0,63200,89,0,1,A,1,15,2,0,19,23,60,167,14,11.93,10,15,19,79
0,63209,29,0,0,A,1,18.5,2,2,25,12,25,47,3,15.67,10,17,25,29
1,63216,29,0,1,A,4,6,4,3,16,10,24,29,5,5.8,2,7,16,28
0,63238,137,0,1,A,1,12.5,2,0,18,20,48,65,9,7.22,10,15,18,123
0,63243,89,0,1,S,2,15,1,1,21,23,60,91,11,8.27,12,10,18,89
0,63247,101,0,0,A,1,12.5,2,1,16,23,58,75,7,10.71,10,15,16,90
0,63252,17,0,0,F,2,20,1,0,16,6,15,40,2,20,0,20,15,16
0,63255,29,0,0,N,4,9.42,4,2,18,9,23,37.67,4,9.42,10.67,7,18,24
0,63257,29,0,1,A,2,12,3,3,17,12,25,40,4,10,11,11,17,29
1,63267,89,0,1,S,2,10,1,1,16,22,55,108,10,10.8,19,10,16,80
0,63286,113,0,0,A,1,55,2,2,24,26,57,240,6,40,40,50,24,113
0,63288,137,0,1,A,1,8.67,3,0,27,30,63,109,20,5.45,7,10,27,125
0,63290,137,0,1,S,3,13,6,1,18,35,86,220,26,8.46,12,3,4,126
0,63292,17,0,0,F,1,25,1,1,21,7,16,25,1,25,0,25,21,21
0,63300,41,0,0,A,1,20,2,0,26,14,35,45,3,15,25,30,26,43
1,63308,89,0,1,S,3,10,3,2,21,21,56,72,9,8,5,10,21,80
